Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,Kim.S.W.,https://x.com/minamzito,minamzito,False,2019-05-13 06:15:44+00:00,False,"나베는 사퇴 안할겁니다..
오히려 더 강하게 공격할걸요..
가장 좋은 방법은 내년에 동작을 주민들께서 나베를 낙선시켜버리면 됩니다..
민주당도 내년에 나베 맞상대로 강한 상대를 보내서 나베를 발라버립시다..
막말의 댓가.. 일본 그렇게 좋아하시는 나베 낙선 기원한다.. https://t.co/t7xzzruW8a",1127819699213836288,https://x.com/minamzito/status/1127819699213836288,12,272,258,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,살구✨,https://x.com/hambam_zzang,hambam_zzang,False,2019-05-04 15:02:12+00:00,False,진짜 심각한듯 대체 저쪽에서 어떻게 역사를 배웠으면 맞게 표기한 멤버한테 경솔이래? 일본에서 인기가 많다고 한국인 멤버가 그걸 눈치 보면서 다케시마라고 표기해야됨? 아니 애초에 일본 땅이 아닌 한국 땅인데 왜 틀리게 적나요? 미쳤나 졍한이가 한국 가수지 일본 가수예요?,1124690696877686784,https://x.com/hambam_zzang/status/1124690696877686784,0,409,132,0,6,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,김덕구,https://x.com/kimduckgu99,kimduckgu99,False,2019-05-01 04:43:17+00:00,False,"나 위정척사파야!!!!!
일본 불매 배척!!!!!!!
하면서 일본 여행가고싶다~
역사 뺏기는거 신경안쓰고~ 
일본제품 다 쓰고 먹고
입은 자유분방
행동은 자아가 두개인 사람들",1123447776988356610,https://x.com/kimduckgu99/status/1123447776988356610,0,0,0,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,🍎타르트(タルト)🎃,https://x.com/RayyanTheTarte,RayyanTheTarte,False,2019-05-04 01:51:37+00:00,False,"이거 일본 만화 번역해서 올라오는거고,,,,아직 1화밖에 안나왔는데 불매한다 어쩐다는 좀 성급한거같다 앞으로 스토리가 어찌될줄알고;",1124491741170524160,https://x.com/RayyanTheTarte/status/1124491741170524160,0,0,0,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,새침초연,https://x.com/tokyo_seoul_mom,tokyo_seoul_mom,True,2019-05-28 22:20:25+00:00,False,"장소는 무려 초등학교 가는 스쿨버스 정류장. 범인은 51살의 남성.
지구가 총체적으로 남자 키우기 실패한 것 같다. 일본은 그 대표격이다.",1133498288357892097,https://x.com/tokyo_seoul_mom/status/1133498288357892097,1,834,155,0,1,,True,tokyo_seoul_mom,https://x.com/tokyo_seoul_mom,,tokyo_seoul_mom,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,⑨리水B(코세테 3부 14권 정발🎆),https://x.com/Ede_Malmong,Ede_Malmong,False,2019-05-14 08:20:21+00:00,False,하카마 스샷이 풀린 건 일본에서 제작한 의상(당근빠따지 중국의상 만들었으면 만들었지 뭣하러 하카마를 중국에서 만들음)을 중국 레라든 뭐든에서 선공개한 거일 거니까 중국은 제쳐두고. 일단 한섭에서도 의상을 들여올지 말지 결정할 기회는 있으니까 미리 불매 의사 표하는 게 맞다고 봄.,1128213447819137024,https://x.com/Ede_Malmong/status/1128213447819137024,1,44,0,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,안사요,https://x.com/dlddu98,dlddu98,False,2019-05-23 07:43:58+00:00,False,"점잖게 멕이기ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ

외교부는 23일 고노 다로 일본 외무상이 문재인 대통령에게 책임감을 갖고 강제징용 배상판결에 대응해야 한다고 발언한 것과 관련해 ""일본 기업이 우리 대법원 판결을 이행할 경우에 아무런 문제가 없을 것으로 본다""고 밝혔다.

https://t.co/KAp8t1sgyh",1131465781437329409,https://x.com/dlddu98/status/1131465781437329409,4,655,478,0,3,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,도묘지 사모,https://x.com/Domyoji_samo,Domyoji_samo,False,2019-05-01 05:09:07+00:00,False,쭉빵 시발 ㅈㄴ 선택적 아가리애국하면서 일본 불매 이지랄하노 그냥 관심끄고 좆이나 마저빨어 진짜 트위터다음으로 거르는게 찾집년들이다 걍 죽어,1123454279300386816,https://x.com/Domyoji_samo/status/1123454279300386816,0,0,0,0,0,,False,,,,,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,깊은밤부엌,https://x.com/earthiso,earthiso,False,2019-05-04 10:34:54+00:00,False,@Ming_hand 땅덩어리가 좁아서라기 보다는 도시계획을 처음 할 때 공원과 녹지 조성을 안넣은게 문제라고 봐야할거에요. 도쿄는 집들이 좁고 고층건물이 없지만 시(서울의 동의 개념)에 하나 정도씩 공원 조성이 되어있어요. 메이지유신때 이미 지금의 구획과 공원조성이 되었다고 기사에서 본 기억이 있어요.,1124623428219129858,https://x.com/earthiso/status/1124623428219129858,0,270,189,0,4,,True,Ming_hand,https://x.com/Ming_hand,3월에뜨는달,Ming_hand,ko
일본 불매,https://x.com/search?q=일본 불매 lang:ko until:2019-06-01 since:2019-05-01&src=typed_query,해피에레 빨리 사과해,https://x.com/sad_elements,sad_elements,False,2019-05-18 13:23:15+00:00,False,"#해피에레_식민지배_전범미화_사과해
#앙스타_불매_총공_같이_해주세요
너,,임마 해피에레 유저가 말을 하면~어? 들어야 될 거 아녀! 으디서 배워와가지고! 유저 말은 귓등으로 듣고 있어! 어?! 그런 소재를 썼으면은~아이고 죄송합니다~하고 사과를 해야 되는 거여! 쯧쯧,,요즘 일본 회사들이란,,,",1129739223265943554,https://x.com/sad_elements/status/1129739223265943554,1,6,2,0,0,,False,,,,,ko
