text,time
"여러분 ‘반일을 외치는 여러분이 매국노다’   성제든 티비를 보시기 바랍니다 
촛불시위때 애국하는 맘으로 온국민이
나섰지만 그 결과 지금 문 정부에 횡포를 보시잖아요.   
내년 총선을 이기기 위한 수단으로 
국민을 더 선동해서 불매 운동을 부추기는것 모르세요?
물론 일본이 잘못했지만 아베 면전에서 
우방이 아니라고 말하는 대통령은 뭡니까 
정치를 그렇게 하면 됩니까 
여러분 대깨문이 아니시면 여기에 선동 당하지 마시기 바랍니다.",5년 전
"독립운동보다 쉬운데
no운동못하는게 말되나 ㅋㅋㅋ",5년 전
"일본 유학도 자제해야 합니다

우리나라  일본으로 너무  많이 유학가요

유학가면 1년 평균 5000만원정도 듭니다",5년 전
이마트 트레이더스 갔는데 그 붐비던 아베마트 안이 휑하더라고요. 기분좋았습니다.,5년 전
cj 햇반에 들어가는 미강추출물이 후쿠시마산이라는 얘기가 돌고 있으니 조심하세요!!~~이게 사실이라면 정말 미친거죠!!~~,5년 전
"그래봤자 일본의 타격은 얼마 안감 일본 시민들은 그렇게 크게 생각안함 
걍 우리나라 시민들만 선동당해서 저러는게 너무 불쌍함 이런것도 뉴스라고 내는 것도 참 진짜 속내용은 안보여주네",5년 전
"불매운동은 남이 볼때만 하는 퍼포먼스야~~ 
거봐 이해찬도 일식집에서 스시 사케 먹을땐 불매운동하는게 아니래잖아~",5년 전
아사히 유니클로 지금까지 엄청나게 팔아먹었습니다  망하게하려면 최소 3년은 불매 부탁드립니다,5년 전
"핵심부품 1,100종류를 막아서 한국 회사 수백개 죽이려는 아베 정권인데 일본에 한국인이 1사람이라도 놀러간다는 건 매국행위나 다름없습니다. 당장 9월 중순이면 국내 가동 못 하는 공장 나올 판. 일본 차 판매가 겨우 32퍼센트 감소 일본 맥주가 아직 50퍼센트는 팔린다는 것도 넋 나간 순진한 한국인이 많다는 증거. 진짜 공장 못 돌린다구. 저놈들 대한민국 경제 죽일라고 막는 거야!",5년 전
가격이비싼 자동차는 필히 불매운동 해야합니다,5년 전
"아직도 가시구,
아직도 드시는 분들이 있네요.",5년 전
안먹고 안입고 안타고 모든 일본 제품은 이제 쓰지 않을거에요.,5년 전
ㅌ ㅌ ㅌ ㅌ 찌익  고마하자..진짜 지친다..,5년 전
불매운동말고 뭐 특별한거도 없구만,5년 전
"근대굳이  일본제품안써도 전혀불편함없이 살수잇어서 꾸준히 할수있을꺼같은대 . .........
좋은대체제품존니많다..",5년 전
이 시국에 일본제품 쓰면 매국노 맞지.,5년 전
뒤통수 기습 가격했는데도 한국인이 일본가서 후쿠시마산 스시 쳐먹고 있는 거 보면 일본인들 눈에는 뭘로 보일까... 싶음.,5년 전
정부가 가격강한거지 국민이 가격당한적 없음,5년 전
유니클로 매출이 30% 밖에 안 줄었다니 의외네요~~ 일베 유니폼 이라더니 일베 회원이 꽤 많은 것 같네요.,5년 전
아직도 가냐?,5년 전
절대 사면 안되고 가서도 안되고 방사능에오염된나라에가서  돈내고 병얻고 찐짜  앞으론가면안될거같다,5년 전
이외중에도 히히덕 거리며 일본가는 대가리 총맞은 족속은 도대체 어떤 인간들이여,5년 전
이런상황인데도일본가는사람은머냐?,5년 전
"다이소 갔다가 혼란스러웠어요~
일본상품 왜이리 많은지...",5년 전
"아직도 사고,아직도 가고,아직도 먹는 사람들이 제법 있네요.우리나라 갈 길이 아직 멀었네요.",5년 전
"순수 국산이 어딨나?  북으로가는 위험물질 직접 수출관리 하겠다는 일본이다 경제보복 아니다 국민을 개돼지로 모는 선동질 그만해라 정치적이용 멈춰라
나라를 망국으로 몰고가지 말라",5년 전
"ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
저 시키들도 한국의 늙다리 똘 보수처럼 문제 없다고 자위하네~~!
그래서 자위대간?????
전 세계는 지금 보수늙은 여우들이 발악을 하고 있음!!!!
ㅎㅎㅎ",5년 전(수정됨)
"여기 미국에서도 일본 불매운동 적극동참하고있습니다, 대한민국 화이팅!!",5년 전
"안가고 ᆞ안삽니다ᆞ일본거""~  일본이  지는날까지""~!",5년 전
솔직히 저러면 머해. 살사람들은 다 사더라. 우리 밑에집 인터넷에서 유니클로 옷 대량구매 하더라. 나하쯤이야 하는 안일한 생각이 없어지지 않는한. 의미없다.,5년 전
그래두100프로는아니네 ㅜ,5년 전
세탁세제 비트 일본회사꺼,5년 전
아직도 가는 인간들이 있어?,5년 전
일본 물건 너무 많어 하나하나  확실히  제거해서  우리나라에서  없어지길,5년 전
"롯데도불매해야됨
오늘 롯데슈퍼가니까
일본에서파는복숭아콜라랑 녹차음료수
들어와있더라",5년 전
이땅에 일본제품 일본거 보지않길 바래요,5년 전
유니클로는 이 틈을 타서 자매 브랜드인 GU 두군대를 오픈했습니다.유니클로 에서 GU로 자연스럽게 메이커 흐름을 바꾸려는거 같습니다. 철저히 불매해야 합니다. GU도!!,5년 전
일본가지 마시고일본 제품 사지 마세요 방사능이에요 국산 제품 대체 됩니다 그냥 그거 쓰세요,5년 전(수정됨)
이재용:??,5년 전
문재인은 대북송금 오지게하는데,5년 전
"경제 보복이  아니라고요?
전 경제  보복 같은대
우리가 먼저 험일  햇나요?
일본은 엣날부터  험한 서적  잘팔 리고
험한 방송 했읍니다
그리고 때가 대면  의안부 매춘 발언 독도   뺏을려고  햇구요",5년 전
"이틀 전까지 일본의 제제가 단순히 징용배상문제에 대한 일본의 보복이라 생각했는데 어제 아베 왈 한국에 대한 제재는 보복이 아닌 국가안보문제에 
대한 제재라고 발표 그리고 대량 수입해간 불화수소를 북한에 넘기지 않은 증거를 대면 제재를 풀겠다고 함.
깜짝놀란 문재인 정부는 후쿠지마 수산물 수입하겠다고 일본에 협상을 요구했지만 일본대답은 불화수소 행방을 안되면 추가 제재 하겠다고 답함.
아직까지 우리 국민들은 설마 우라늄농축과 화학무기 제조에 필수적인 불화수소를 북한에 넘겼겠어? 생각하고 있지만 이게 사실로 밝혀지면 현직 
대통령을 사법처리할 수 있는 유일한 죄목인 국가반역죄에 해당된다.
이건 형량도 사형 아니면 무기징역 밖에 없다.
다급해진 주사파 정권은 일단 오늘부터 언론노조에 지시해서 반일 불매운동 중지..일본엔 협상제의를 했는데 
이미 칼을 빼든 아베  아니 뒤에 있는 트럼프가  그냥 오냐오냐 넘어가 줄까..
끝까지 증거 못대면 그때는 ....",5년 전
"아이스크림 보면 롯데가 90% 빙그레,해태가 10% 비율이더라구요 한국에서 번 그돈이 전부 일본 본사에 흘러가니 내수가 괴멸되죠",5년 전
사태가 이지경인데도 아베 말만 듣고 일본편드는 사람들은 도대체 생각이 있는건지 ...그저 정쟁만 이기면된다 나라가 망하든 어쩌든 ...이런 인간들도 후쿠시마산 농수산물은 먹기 싫겠지 ....,5년 전
한국사 공부하즈아,5년 전
"아직도 대형마트에서 일본맥주를 판매하나요 
제정신박혀쓰면  빨리취워라",5년 전
일본은 한국 제품 거의 안 쓰지만 우리나라는 일본 제품에 많이 의지하고 살고 있는 점 인정.. 하지만 사람 들인 자리는 몰라도 난 자리는 안다고 대체할 수 있는 것들이 수두룩한 이 시대에 이렇게 불매가 일어나면 어느 쪽이 더 타격일까..,5년 전
이제 시작입니다!!화이팅❗️,5년 전
"솔직히 이것보단 일본 여행하는거에 더 조심해야함
후쿠시마 농수산물 조심해야함 일본 먹거리 조심해야함
그동안 멍청한 한국인들은 좋다고 일본 여행가서 방사능 농수산물 먹어줬음",5년 전(수정됨)
"끝까지 가자.
대한민국 화이팅",5년 전
"반대 누른것들은 일본시키들이냐???
왜~~?그좋은 일본가서 처살지??",5년 전
"사케드세요~~일식집에서 일하는 국민 다망하면 안되잖아요~
일식집도가도되고 사케도마셔도됩니다.",5년 전
"화이투벤 용각산같은 약들도 많더라구요
이제는 물건살때 확실한 국내제품아니면 꼭 검색해보고 삽니다 국내기업들 화이팅입니다~^^",5년 전
이것뿐만 아니라 일본제품 모두 불매운동 해야한다.,5년 전
일본제품 광고 접어요!!!!,5년 전
"아직도 묵는다는 말이네
자동차도 사고
여행도 가고있다는거네
머리에 든게 없는 인간들 아직도 있다는것이안타갑다",5년 전
이제 시작 그끝은 일본을 한국에서 지우는것,5년 전
70프로는 찍어야한다,5년 전
"우리민족이 뭉치면얼마나무서운줄모르는갑네 
일본처럼개인주의가아니지",5년 전
일본의 피해규모를 생각하지 말고.. 일본의 한국 유통업지배를 막는데 온 힘을 다합시다. 특히 재일동포를 가장한 롯데쇼핑과 쿠팡은 제일 위험한 적이니 먼저쳐야 합니다. 일본이 우릴강점할때 친일파를 이용해서 무혈입성 한것처럼..  내부싸움으로 몰고가고 있습니다. 절대 흔들리지 마세요. 롯데와 쿠팡은 일본기업입니다.,5년 전(수정됨)
한국서 철수가 정답이다 꺼저라 물건 다노고가라 시골서 겨울에 때감하게,5년 전(수정됨)
계속 가즈아~~~~~~~~~~~~,5년 전
유니클로 꺼져라,5년 전
휘청 같은 소리하네 애휴 ㅉㅉ 저게 한국에만 수출하나 결국 피해는 상인들이 다 보지 ㅉㅉ 불매 운동좀 알고 합시다. 괜한 선동질에 끌려다니지 말고,5년 전
안사고 안가겠습니다.,5년 전
"유니클로는 오히려 도와줘야  할 친한 기업입니다.
일한이 아닌 한일로 부르기도 하고 그 회장이 한국을 형제로 여기는 종교 회원이에요...제발 불매도 가리면서 합시다.",5년 전
일본과자도 후쿠시마농실물,5년 전
계속 열심히 하자!!,5년 전
"이번에는 우리국민들.끝까지 갑시다
대한민국 만세!",5년 전
유니클로 직원 사표내라,5년 전
"선동하지 맙시다.  아사히 유니클로 전혀 끄떡없음.  우리나라 비중이 그렇게 큰것도 아니구.  참고로 버드와이저 코로나 호가든 스텔라맥주
모두 아사히것이나 애국자인척 하고 싶으면 카스 하이트만 마시길.   난 원래 맥주 잘 안먹음. 그래도 아사히 맥주가 맛있기는 했는데.",5년 전
승용차 사지말아야해 진짜,5년 전
대형마트 일본맥주를 진열해놓네 제정신인가!!!,5년 전
일본여행 .차 .물건 사지 말고 .가지맙시다,5년 전
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 일본제품이 상당히 많이 있단다 일생활에,5년 전
한국  덕에   살아온  주제에   제 살림  제가  부수는  꼴이구나  아베야,5년 전
방사선 맥주 안마셔야 합니다,5년 전
1919년 3.1운동도 일본에게 주는 데미지는 약했습니다.. 그렇다고 우리 선조들은 좌절하지 않았습니다..... 2019년 8월.... 계란으로 바위치기인 불매운동이지만.... 난 3.1운동 정신을 기리며 불매운동에 동참합니다...아베야.. 간지럽냐?... 계속 간지럽히면 나중에 고통스러울꺼다.. 기대해라,5년 전
"불매운동의로 해결되었으면 좋으련만,,,백성이 걱정이다,,,",5년 전
방금 명동갔다왔는데 유니클로 아직도 사는사람 있더라 ㅋㅋㅋㅋㅋ,5년 전
아직도 일본 맥주 파는 마트가 있다는게 한심하다,5년 전
일단 싸움을 시작했으면 대한민국이 하나가 되어 끝까지 가 봅시다,5년 전(수정됨)
지겹다맨날똑같은소리야좀일본이휘청거린단소리좀해봐라그리고너같으면한달적자난다고가게빼것냐그럴거면가게안차려,5년 전(수정됨)
핑크블랙 이미 이들은 귀와 눈이 막혔답니다...ㅠ,5년 전
"데미지 컸었는데
중국 5.3운동영향
임시정부수립
문화통치전환
보기만해도 많은데",5년 전
이렇게 된거  친일파도 잇잔아 남이섬 친일파 후손의 개인 사유지라고 알고 있으면서 남이섬에 놀러가는 것들은 뭐냐,5년 전
97년 imf 맞았던 가장 큰 이유가 일본이 자금 싹 빼가면서 였다네요. 저도 몰랐던 사실인데 엊그제 유튜브 보고 알았네요. 모르시는 분들 계실거 같아서 적습니다. 개같은 일본...,5년 전(수정됨)
"작년에 일본차 수입이 3만대가 넘고 우리나라차 32대 수출했다는데... 옷, 맥주 이런것도 좋지만 우선 차부터 강하게 불매운동해야할듯. 가격이 있으니 효과도 직빵일테고",5년 전
"롯데 형제 농심
일본으로 돈이 넘어갑니다",5년 전
"아예 일본제품 팔지를마세요
안팔면 못사지  아직  사는 인간들이 있잖아요
여행도  금지 시키고요",5년 전
정말 생각지도 못한 브랜드들이 엄청 많습니다 더 제대로 알아야합니다,5년 전
이시국에 일본가는놈들은 미친놈여 미친놈,5년 전
"맥주 몇병, 옷 몇벌 않사는거로 일본이 힘들어진다? 이런 보도 여론몰이냐? 국민 우화냐? 방송을 이따위로 만드냐?",5년 전
한국시장 껌이겠지만 절대 노 일산,5년 전
불매운동 !!!!    점점 강도를 높여 일본이 한국에 발도 못 붙이게하고 부도나서 참담한 모습을 볼때까지 끝까지  합씨당~~~~~,5년 전
일본차 타면서 수입차탄다고 어깨 힘들어가신 분들...각성하세요.당신들은 나라를 팔아 먹은거나 마찬가지입니다,5년 전(수정됨)
우리가 모르는 일본제품 대대적  올려라 안사고 안먹겠다,5년 전
방송장비 전부 일본제품이다 방손 접어라 동참해야지??,5년 전
유니클로는 일본직영이라 점장이 없답니다,5년 전
하...아베때문이 아니라도 방사능이 얼마나 퍼졌는데 아사히 맥주가 수입맥주1위라니 참나 심각하다 우리나라 사람들~경제보복이 아니라도 이젠 방사능 때문에 일본제품들 끊어야 됩니다,5년 전
일본 불매 운동을 적극 동참합시다~~~~ 대 한 민 국 이 어떤나라입니까  그어려운시기에 다들 단합력으로 잘 극복한 나라입니다 지금  위기입니다  대한민국국민들은 단합력으로 잘 이겨낼수있습니다  일본 한테 더이상 지고 살아선 안됩니다,5년 전
"북한거 이용해야하나?....
(긁적..)",5년 전
바이어들도 일본불매해라 아예 일본하고 거래끈으쇼 ㅋㅋ,5년 전
"아직도 일본여행가는 60프로 당신들은 누구인가?
대 한 불 매 만 세!!!",5년 전(수정됨)
"유니클로하고 아사히가 어디 구멍가게니?
한국에서 판매가 저조하다고 해서 휘청거리게. 결국 한국 직원들 다 짤라버리고 지사나 공장 철수하면 그만이지. 결국 국민들만 또 피해.. 역사는 되풀이 되는거지.
이번에 피해 입은 국민들 먼 미래에 대한민국한테 소송 걸어봐",5년 전
"선동 잘당하셨네 
imf 이유는 외화보유고 운영의 잘못입니다",5년 전
농심은 애바지 신라면묵어야되는디,5년 전
그럼 때려죽일거냐? 민주주의국가에서 그들이 못가게 막을거냐?,5년 전
건담베이스는 북적이던데...,5년 전
"일본 타격 1도없는데 쉐복하고있네 진짜 망하겠다 나라 왜이리 멍청하지 다들
여행 안가고 유니클로 가게 문 몇개 닫았다고 딸딸이 치는모습 보면 한숨만 나온다ㅋㅋ",5년 전(수정됨)
일본라면 먹나보네? 여기는 외국 인데 나는 일본 라면 한번 사먹어보고 맛없어서 안 사먹는데...한국 라면만 사먹음. 아사히 삿뽀로 맥주 종종 먹다가 끊고나서 한국 맥주만 먹음...,5년 전
일본맥주 유니클로등 기업이 망하지는 않겠죠 그래도 불매운동으로 인해 한국의 목소리를 낼수 있을겁니다,5년 전
"일본 활어차가 계속 들어왔어요
ㅁㅊ신거 아니에요
검역 제대로 하세요
절대 일본산 농수산물 안됩니다",5년 전
"일본의 정권에 부합하여 이득을 취하는걸 친일이라 하는데 민주연구원에서 반일감정이 총선에 도움된다 라고 보고서 써올렸지?자 이제 누가 친일이냐?ㅋ 누가 일본정권에 부합해서 이득을 올리고 있냐?

 ㅋ 또하나 사해동포와 어울리기 바란다 누구말인줄 앎? 김구 선생님임 ㅋㅋㅋ 배알꼴린다고 방방 날뛰면서 철저히 고립을 선택하는 니들이 정말 김구선생체 쓰며 불매운동할 자격이나 있을까?

이럴수록 민간은 일본과 더 교류를 시도해야하고 여당은 야당이 당혹스럽게 청와대를 질타했어야 했다.
침략구실을 못 가지게

애시당초 정말 진심으로 일본을 증오해왔다면 지난 70여년간 실력을 기를생각을 했어야지 카톡프사 까딱 바꾸는게 아니라..

그거앎?
문재인, 조국, 임종석, 이해찬,이인영 이사람들은 단 1도 피해보지 않아 ㅋ
다들 돈있고 명예있고 명망있는  사람들이라 그냥 이순간을 강재규 필름의 한반도 영화속 안성기가 된듯양 
멋부리는거야

어차피 카톡프사 바꾸는 니들이 맹신해줄테니깐 니들 머리속도 카톡프사 하나로 아사히 맥주 안먹는걸로 지금 대단히 애국하는거라고 생각하잖아?

진짜 피해보는건 수년간 공부해서 일본계 회사 한국지사에 취직한 니들 친구들이고 퇴직금 털어서 일본 가정식 프렌차이즈 차린 네 작은아빠, 삼촌이고 유니클로알바하는 네 동생인거야ㅋㅋㅋ",5년 전
"믿을 나라 없다. 정신 바짝차리고 살자.
우리도 여우가 되어야지 잘산다.
우리 국가가 부강해야지 다 소용없다",5년 전
이런데도 일본 여행가는 사람들  ...    주변에 있으면   멀리하세요.,5년 전(수정됨)
muji  무인양행도 일본 기업입니다.....린나이 미니스탑 비트도,5년 전
유니클로만 아니고 일본기업 전부  아사직전까지 갔읍니다. 일본 중소지방도 초토화 되가는중 ---아베  숨을곳이 없음,5년 전
"대한민국 정부 하는 일 : 없음
국민들한테 모든 일 맡김 ㅋ",5년 전
원래도 일제 안썼지만 더욱더 철저히 거를거다..,5년 전
일본은 적국이니 이건과 상관없이 무역적자가 되지않아야한다. 교류단절도 의미가있다.,5년 전
아직도 왜제 맥주 진열장에 올려놓은 곳이 있다고?,5년 전
서강대학교 경제학과 2학년 남자학생은 일본티켓 싸니까 이번 기회에 일본 여행가라고  댓글 달고 다니더군요....ㅋㅋ,5년 전
불매를 떠나서  일본을  머릿속에서 지우는 중~,5년 전
하나 투어 등 다른 여행사들 아직도 일본 여행 상품이 있나...쯧쯧쯧,5년 전
다이소 갈꺼 그냥 대형 마트에서 샀는데 좀  불편하지만  그래도 참을만하다,5년 전
방사능 식재료가 들어간 일본 식품류와 농수산물은 불매와 무관하게 건강을 생각하는 상식이 있다면 안먹고 안사는게 정상,5년 전
"매일같이 일본 브랜드를 SNS
올리고 갈수로 강력하게 불매운동 합시다.
일본산 농수사물은 방사능 덩어리 입니다. 
들여 오지도 말고 일본서 그냥줘도 받지도 말아서 한국땅에 한개도 들여놓지
맙시다.",5년 전
"친일파, 일베님들 벼락맞으세요ㅎㅎ",5년 전
뿌리를 뽑읍시다!!!,5년 전
"일본의 화이트국가에 아시아국가 하나도 없기때문에 불공평하지 않다고 하는 일본,,,, 일본은 모든 아시아국가를 무시하고 멸시하는 100년전 모습 그대로입니다. 모든 아시아국가가 일본을 왕따시켜야합니다. 일본은 빚으로 돌려막기 해서 연명해가는데 일본제품을 사거나 여행가는것은 일본의 빚을 대신 갚아주는것입니다. 빚을 대신 갚아줄만큼 일본과 친하고 여유가 있었던가요? 혐한 방송으로 의도적으로 한국을 혐오하는 여론을 만들고 적국이라고 선동하고 있습니다. 히틀러가 유대인을 혐오하는 여론으로 독일인들을 집결하여 2차세계대전을 시작했습니다. 전쟁의 위험이 있거나 테러국가에나 조치하는 무역규제를 한국만을 상대로 단행했습니다. 일본은 한국을 적국으로 대하고 수출무역규제로 도발했는데, 일본을 옹호하거나 내부 분열을 야기하는 매국노는 되지맙시다. 매국노가 너무 많다",5년 전
아사히 맥주 유니클로  한국에서 안산다고 휘청하진 않지! 그걸파는 한국사람이 불쌍하지일본꺼파는 한국사람 다 망했네,5년 전
일베클로 누가입노 ㅋㅋㅋ,5년 전
솔직히 일본국민들은 정부를 믿어서 정치에 관심없었는데 이참에 정치에 관심가졌으면 좋겠네요.,5년 전
유니클로는 불매운동 보다 일베클로가 더 큰 타격일듯,5년 전
"한국 불매만으로도 휘청거릴정도면
얼마나 한국을 빨아먹었던거지?",5년 전
이런 불매 운동 일본 안가기는 원래 1945년 해방이후부터 해 왔어야지 왜 이제서야 하는지..,5년 전
이번이 좋은 기회임 일본이 은근 우리 경제 침략이 많음 특히 금융업 다들 아실꺼임,5년 전
유니클로 아웃! 좋타! 안산다 쭉~~~~,5년 전
코젤 저도 깜짝 놀랐어요 일본거라뉘~ 속았네요 ㅜ 먹지않을겁니다!,5년 전
일본은 자국국민들에게 언론통제로 아베의 소설을 전하고 있어서 실태를 잘 모른다고합니다. 일본은 세계의 자유 경제를 해친 불량 국가이다,5년 전
이런 싸갈쓰가 바갈’s,5년 전
우리사회에 짱박혀있는 토착왜구들을 쏙아낼 좋은기회라고 생각합니다. 깨어있는 시민들은 현명하시기때문에  내년총선에 정치권의 왜구들을 몰아낼 좋은기회입니다. 총선투표율 85% 달성해봅시다~~~~,5년 전
"유니클로 직원들은 해고될 때까지 버텨라. 4대보험, 퇴직금 받아낼 수 있을 때까지 버텨라. 조금이라도 더 피해를 줘라.",5년 전
어떡해...일본 머지않아 멸망한데요...불쌍해서 어쩌나...,5년 전
"맥주같은거말고 부유충들 상대로하는 렉서스같은 자동차불매쪽으로 집중해야합니다..
물론 전세계 800만대 이상판매량에비해서 우리나라 몇만대판매량이 아주미미하겟지만....
그래도 서민들상대로한  맥주나 저가 유니클로같은 값싼거 말구...(물론 이런것들도 불매해야겟지만) 고가 일제를 불매해야합니다..",5년 전
재고 처리 비용이 비싸요 세일해도 안사고 그대로 지들이 재고 처리할수 잇게 해야합니다,5년 전
"일베클로 재고 어케 처리하나 ㅋㅋ 겨울 대비 미리 만든옷 니네가 소비해라 
세일해서 사는 호구 없겟죠?",5년 전
깨어있는 시민이 아니라 그냥 생각이 감정보다 앞서고 선동 오지게 잘당하는 빡대가리 새끼들 아닌가요?,5년 전
존나싸서 좋은데 ㄱㅇㄷ,5년 전
후레자식 아베 여행가줘 물건팔아줘 배부르게 해줬더니 은혜를 원수로,5년 전
"하나 하나 모른게 있음노노재팬 자주 보고 실천 
합시다",5년 전
하 아직도 일본맥주 쳐먹는새끼들이 잇내,5년 전
"국산 맥주로 갈아탔습니다 ㅎ 그리고 한 1년2년 지속되어야 될거 같습니다 아베 정권은 지금 위기상황입니다 경상수지 적자가 작년부터 말부터 시작되었고 현재까지 올해는 8조원정도 적자라고 합니다 고로 우리나라가 일본측에서는 흑자국이었는데 이 상태면 일본의 경상수지 적자폭이 늘어날 것으로 보여지고 이제 미국이 관세 협의를 하기 시작하면 아마도 아베노믹스가 얼마나 잘 못된 정책이었다는걸 뼈저리게 느끼게 될것입니다(결국 풀린돈 회수 상태가되면 기업들 줄도산은 시간문제이고 경쟁력없던 기업들은 전부퇴출되겠죠)
고로 우리는 더 쎄게 나가야 합니다 일본산 특히 차는 더욱 더 안사고(차라리 유럽차 사시는게...) 일본 여행 안 가고 하면 더더욱 힘들어진다는걸 빼져리게 느끼겠죠 그리고 그 땐 돌이킬 수 없다는 것도 느끼게 될겁니다 어제 아세안 회의에서 아세안 국가들이 일본에게 불만을 토로했듯 이제 일본은 왕따의 길을 가야될겁니다.군국주의 부활을 꾀하다가 폭망한는 사태가 벌어지는 것이죠 앞으로 우리는 더 쎄게 휘몰아 쳐야합니다 딱 1년이 지나면 일본은 저 나락으로 떨어질 겁니다",5년 전
끝까지 조용히 가야하는것이다,5년 전
ABC 가지말라고,5년 전
일본 제품 49싶어도 45지말자 평생,5년 전
"왠간히 사기쳐라.세계2위 경제대국이 대한민국이 불매운동해서 휘청한다고?쫄국같은게 계속죽창들자고 지랄하면 쇄뇌된.개돼지들이정말로 일본하고 한판할려고? 쫄국,문재앙,임종석이 자식들미국에서 불러들여 앞장세워라.젊은이들 정신차려라,나라망해가는게 않보이냐",5년 전
"불매운동 하자고 댓글올렸더니 대댓글에 악플달리더라........
나도 너네 불매운동 하든 안하든 상관 안하니까 나 불매운동 하는거 너네도 신경꺼",5년 전
"아직 열심히 사고 먹는 사람들은 도대체....뭐냐.....""의식""의 문제다.",5년 전
"언론선동에 뭣들하는 짓이냐..국회의원들 일식집 가는거 말릴수나 있나? 불매운동해봤자 백색국가 배제이후 우리나라 일본관련 중소업체들 줄도산 예약인데 참 한심하다. 그리고 반도체 공장 멎는 순간부터 천문학적 손실인데..


지금 반일감정으로 불매나 하고 자빠질때가 아님..빨리 중재안 받아들이고 협상해야함. 소송당사자들도 국가의 안위를 위해서 대승적으로 기자회견하고 소송취소한다하고 그래봐라..기업들과 국민들이 언제까지 피해입어야하나.",5년 전
지하의 몸 바쳐 투쟁하신 독립투사께서 무척 기뻐하실거라 생각되는군요...완전한 독립의 길로 나아가야합니다. 이번 기회에...,5년 전(수정됨)
근데 구몬수학도 일본꺼 아닌가?,5년 전
아베일본이 폭망할 때까지 불매운동 계속 가자.,5년 전
"나는 오키나와여행취소해서 위약금...
우리고모부는 일본차 취소해서 위약금...
일본꺼 꼼꼼히 잘보고 사지말자!!!",5년 전
"이제 시작입니다.
대한민국의 국민은 강합니다
대한민국은 건드리면 두배로
되돌려 줍니다.
가지 맙시다 사지 맙시다 팔지 맙시다
먹지 맙시다 입지 맙시다 보지 맙시다
타지 맙시다",5년 전
"아직도  먹고  마시고   여행가는사람이 있다니 ㅠ
이기회에   일본과 관계된거는   수입자체를  하지말아야되요",5년 전
"일본기업들 한국에서 불매운동으로 기업 철수 준비 한답니다.
 일본관련 기업, 중요기계,부품쓰는회사,  다니시는분 언른 퇴사하고 실업급여 밧으세요 늣으면 못밨을수있읍니다",5년 전
이제부터 일본의 아킬레스건 타격,5년 전
토착왜족  30%있다.!,5년 전
일식집가는건 불매운동이 아니지 한국인이 운영하는건데,5년 전
씨발 몇년도에서 오셨어요? 아직도 일제강점기때에 살고 계시나 ㅋㅋㅋㅋ,5년 전
파는거랑 보는건 민주주의 국가에서 너무한거 아니냐,5년 전
ABC마트도 일본껍니다 불매하세요,5년 전
호날두랑 일본여행,5년 전
가짜뉴스 우리동네 유니클로세일 애새키들 줄섰다 일본맥주?  홈프러스 바글바글핟 개새기들아,5년 전
아니 왜 사지 말 거면 사지 말 것이지 왜 그걸 강요해요;;여기 민주주의 아닙니까?일본 여행 갔다왔다고 매국노란 소리를 들어야 하나?유니클로 옷 한번 입었다고 애국심 없다고 들어서 되게 어이없다고요;;,5년 전
아사히 맥주 맛있는데 ㅎㅎ 세일할려나 개꿀,5년 전
도요타를 잡아야 함,5년 전
일베클로.. 잘가라 아디오스✋🙊🤣,5년 전
"까지 마 지금 경제 좆망이야
코스피 2000 뚫리고
환율 1200원 뚫렷어
불매  쑈좀 그만해라 나라 망햇다잉",5년 전
일본 제품 판매하는 곳은 가지도 말자,5년 전
중국이 불매운동에 동참해준다면 일본 바로 망함 ㅡ,5년 전
이제 시작인데 뭔 난리야.  불매운동 관심없던 분들도 이제 슬슬 시작해 봅시다.  일본이 지금까지 한국덕분에 잘 살았단걸 느끼게 해줘야 합니다.,5년 전
일본 맥주 일본 옷 다 롯데에서 들어옵니다. 친일 기업 롯데 불매 합니다.,5년 전
대한민국 짜잘한일로 많이싸우지만 이럴때 단합잘되는거 보기좋군👍👍👍,5년 전(수정됨)
대한민국 국민들이 다시 뭉치는 모습이 뭉클하군요  우리모두 허리띠 졸라매고 일본을 몰아냅시다,5년 전(수정됨)
롯데 자체를 불매해야 합니다.,5년 전
일본 기업들은 한국을 떠나라!,5년 전
당분간일까?  일본은 아주 큰걸 잃어버렸어. 끝을 선택한 일본 이젠 일본은 없다.,5년 전
휘청가지고는 안돼..엎어져야지,5년 전
자 싹다 철수하자....달면 삼키면 쓰면 뺕는다 라는 말이 있는데.....알고보니 이렇게 쓸줄이야.....싹다 철수해라......질 좋은 대체 국산의류는 많다....맥주야...거기서 거기니....ㅎ,5년 전
"겉과속이 완전히 다른게 일본나라 정신적 종특임 ㅋㅋㅋ 이건 일본에서 좀 살아본 사람들은 모두다 공감하더라
겉으로는 예의바르고 질서 잘지키고 시민의식 높아보이는데 속을 들여다보면 저렇게 치졸하고 옹졸한 민족도없음 ㅋㅋ
겉만 번지르르 꾸민 쓰레기랑 다를바없음",5년 전
