Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",소다미🐬새미래민주당,https://x.com/bearsjy,bearsjy,False,2024-01-31 10:35:57+00:00,False,"[단독][4·10 총선] 중구성동갑에 조상호, 강동갑에 전현희 여론조사…친명 챙기기? https://t.co/3ciSc8AaXp",1752641862744396063,https://x.com/bearsjy/status/1752641862744396063,0,3,2,268,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",SeppKH,https://x.com/KhSepp,KhSepp,True,2024-01-31 11:04:48+00:00,False,"그니까 윾이 애매하게 
여지남기는 말을 했고
새보계들이 장난질쳐서
그걸 채널A에 넘겼는데
이걸 갖고
한동훈 위원장을 또 깠다 이거지
지긋지긋하다
이쯤되면 총선승리고 
윤정부 성공이고 관심없고
한위원장까는 맛에 흥분해서
침 질질 흘리며 눈돌아간 
우파개딸들 
대굴박 박아야하는거 아님?",1752649125655715937,https://x.com/KhSepp/status/1752649125655715937,2,4,12,694,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",MBN NEWS,https://x.com/mbnlive,mbnlive,False,2024-01-31 11:07:45+00:00,False,[4·10 총선] 이재명 면접 본 날 원희룡도 공천신청…'명룡대전' 성사?https://t.co/vXLVtZwskV,1752649865774129175,https://x.com/mbnlive/status/1752649865774129175,0,0,0,124,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",유진 Choi,https://x.com/wpdlatm10,wpdlatm10,True,2024-01-31 16:57:08+00:00,False,"이호

이언주 전의원의 복당. 그리고...

이언주 전의원의 민주당 복당 이야기가 나온다. 총선이 다가오니 그럴 수 있다고 생각한다. 그리고 이언주 전 의원에 대한 억한 감정 또한 없다. 그러나 민주당은 복당의 순서가 틀린듯 하다. 당을 위해 선당후사의 마음으로 탈당한 의원들을 복당시키는 것이",1752737793569071479,https://x.com/wpdlatm10/status/1752737793569071479,8,52,130,4545,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",풍월주인,https://x.com/gaudyman1,gaudyman1,False,2024-01-31 11:11:56+00:00,False,"https://t.co/dfnwJugvsp
우리 국민 10명 중 6명은 윤석열 대통령이 국정운영을 잘 하지 못한다고 보는 것으로 나타났다. 세대별로는 50대 이하에서 윤 대통령에 대한 부정 평가가 긍정 평가를 크게 앞서는 것으로 나타났으며, 총선 최대 승부처 수도권 지지도는 20∼30%대로 나타났다.",1752650919328854390,https://x.com/gaudyman1/status/1752650919328854390,1,1,4,134,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",풍월주인,https://x.com/gaudyman1,gaudyman1,False,2024-01-31 14:03:31+00:00,False,"윤 대통령 발표, 한동훈 복창…정부가 대신 만드는 국힘 총선 공약
 https://t.co/6IETycFrN0
윤석열 정권과 국힘은 해서는 안되는 전례를 너무 많이 만들고 있다. '권불십년' '화무십일홍'이라 했는데 정권이 바뀐 뒤 집권 여당이 이같은 모습을 모일 때 야당의 입장에서 어떻게 나올지 궁금하다.",1752694098031714383,https://x.com/gaudyman1/status/1752694098031714383,1,2,5,112,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",방황하는 지구인 (구 설명충),https://x.com/hippy49_1968,hippy49_1968,False,2024-01-31 16:14:46+00:00,False,"3월 달에는.. 
4월 총선 같이 개표 보면서..
술 마실 트친들 신청 받아야지 하는데..
한명도 없으면.. ㅠㅠ",1752727129295626330,https://x.com/hippy49_1968/status/1752727129295626330,2,0,2,242,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",꾸아앙,https://x.com/naanangnaang,naanangnaang,False,2024-01-31 23:23:22+00:00,False,"연동형 하면 국힘이 비례정당 안만든다고 누가 씨부렸더라?

선거제도 확정 안됐는데 벌써 만든다고 나왔는데?

연동제 하자는게 국힘 총선 이기게 해주자는 거였어?",1752834988943499452,https://x.com/naanangnaang/status/1752834988943499452,1,3,2,721,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",🍞징구🍞 🕯,https://x.com/T0_THE_MO0N,T0_THE_MO0N,False,2024-01-31 12:55:12+00:00,False,"미리말씀드리지만
천재지변의 이유를 제외하고
이번 4월총선 투표 안하시는 분은
블언블할거임요",1752676908905689246,https://x.com/T0_THE_MO0N/status/1752676908905689246,0,1,5,217,0,,False,,,,,ko
"""총선""","https://x.com/search?q=""총선"" lang:ko until:2024-02-01 since:2024-01-01&src=typed_query",동아일보,https://x.com/dongamedia,dongamedia,True,2024-01-31 05:40:00+00:00,False,"尹 “北, 물불 안가려…접경지 도발-가짜뉴스 등 총선개입 예상”
https://t.co/SG8b1Tvxtp",1752567384412454955,https://x.com/dongamedia/status/1752567384412454955,1,0,0,304,0,,False,,,,,ko
