time,text
2년 전,우리의 승리
2년 전,대한민국이 다시 소생된 날
2년 전,"찢은 전과자입니다
굥은 전 과자입니다"
2년 전,기후변화화이팅  지구를쑥대밭으로만들어주세요꼭이요기후변화님화이팅
2년 전,조까라 대한민국  기후변화로 어자피인간동물들은 다죽을껀데
2년 전,대한민국도 인물이업네 개나소나다대통령한다고 에휴
2년 전,6:34:46
2년 전,송트남 좋아하는 모습 보니까 킹받네ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2년 전,윤석열
2년 전,"이재명이 추진력이 역대급이라 뽑아주려고 했었는데 공략 절반이상이  공산국가 공략 ;;
그냥 시장직만 하시길"
2년 전,이거 볼 때마다 짜릿하다
2년 전,정치신인의 선거 첫승이 대통령
2년 전,20대여자는 줄여서안말하노ㅋ 겁나차별해여자라고
2년 전,차기 대통령은???
2년 전,1년 지났는데 지옥이다
2년 전,다음 대선 볼만하겠군
2년 전,"이죄명 어릴적 고생한것은 죄명씨 아비가
시골동네 마을사람들 돈떼먹고 야반도주해서 
숨어서 살다가 보니 자식이 고생했겠지 .
부끄러운 줄 아세여 ~"
2년 전,굥과자 ㄷㄷ
1년 전,20대 대선은 솔직히 심상정후보가 될만할 인물이었는데 ㅜㅜ
1년 전, @공무원-l4i  ?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1년 전,​ @공무원-l4i  똘
2년 전,미투
2년 전,😢
1년 전,그 추진력으로 미는게 공산국가임ㅋㅋㅋㅋ
1년 전,"야, 애초에 대통령 후보자가 음주운전이라는 게 말이 되냐? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
2년 전,한동훈 혹은 오세훈 혹은 이낙연 셋중에 1명 봅니다
2년 전,"홍준표
근데 만약 또 윤석열 같은 사람을 올린다?
이낙연으로 가야지 뭘"
2년 전,홍준표
1년 전,홍준표 아님 한동훈이지 뭔 오세훈이나옴
1년 전,유승민
2년 전,민주당은 대선후보 안희정 까지가 그나마 볼만했음
1년 전,​ @rollcake_politicsandgame  21대 대선은 그냥 국힘이 개바를거같은데 민주당에 나올만한 인물이 없음
2년 전,2찍들 손가락 잘라라
2년 전,온국민이 하나되어 중국인들을 몰아냈던날
2년 전,윤석열 당선 1주년 기념으로 찾아왔다
2년 전,뿌듯
2년 전,1주년 당선 기념하러 왔습니다❤️🎉
2년 전,이거보단 열린공감 개표가 개웃긴데
2년 전,이것도 거의 1년
2년 전,3:25:28
2년 전,진중권  뭐래??
2년 전,쯧쯧.지긍  이재명이 이걸 본다면 뭐라고 할까.ㅎ
2년 전,"음주운전 옹호자가 천만명이넘네
ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 와"
2년 전,두번봐도 기분좋다
2년 전,솔직히 윤석렬이 이재명처럼 법을 안지겼냐 전과를 달았냐 어디다 비교질인지 차기 대선도 인간말종 이재명을 저지시키기 위해 죽을힘을 다하자
2년 전,멸공
2년 전,간첩들 실시간 챗 삭제튀 했네  ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ ㅋㅋㅋㅋㅋㅋ
2년 전,윤석열 화이팅 응원합니다 힐링 캠프다
2년 전,나라가 대한민국이 되느냐 중화인민공화국 남조선지부가 되느냐를 가른 선거였음
2년 전,틀딱
2년 전,180석 가지고도 집안관리 못해서 대통령도 못끌어 내리는 당대표 노구노?
2년 전,그냥 둘다 잘라야 하는것 아님??
1년 전,좋은데 무 슨 문재 라도??
2년 전,지금 행복하냐?? 주69시간 일하면서 계속 지지해라 친일파야
2년 전,죄명이 차에서 안나올때 드럽게 웃겼는데 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2년 전,2027년 말 그는 또 잘못 뽑았다고 후회하고 있다.. 계속 무한 되풀이 뿐 윤멸망이 보다 더 심한 사람을 뽑았다고 할듯
2년 전,알빠노? 이재명 안된걸 천만 다행으로 알아야지
2년 전,총선때 찢주당 멸망 ㅋㅋㅋㅋㅋㅋ
2년 전,두창이랑 찢이랑 둘 다 감옥 가야지
2년 전,상식이 있는 사람이라면 문재앙 5년 꼬라지를 보고도 더듬당을 뽑진 못했지.
1년 전,응 체포 ^-^
2년 전,진짜 대선도 좋았지만 총선이 더 중요한거 같어
2년 전,하마터면 나라가 절단날뻔했네 하늘이도왔다
2년 전,중공이 선거조작했는데도 졌다니 찢은 정말 ㅋㅋㅋㅋㅋㅋㅋ
2년 전,0.7프로가 나라를 살렸다
2년 전,아비규환의 시작이로군....
2년 전,암군의 탄생
2년 전,다시봐도 ㅈㄴ 코메디네 ㅋㅋㅋㅋㅋ 0.7? 얼마나 배아플까 ㅋㅋㅋㅋ
2년 전,"찢재명 됬음 큰일날뻔...
우울할때마다 본다...이재명은 측근들 다 구속 
본인도 구속영장 청구직전..  이재명은 끝"
2년 전,석열이햄 씨다씨
2년 전,"휴 이재명 됏으면 나라 망햇을뻔
민주당 의원 4급 보좌관이 간첩이랍니다"
2년 전,7:36:00 여기부터 나오는 브금 아시는분?
2년 전,"이때는 이재명과 문재인의
개표결과 부정투표과 너무
많았지요 그럼에도 이기지 못
한건 치명적 지금에 이런결과가"
2년 전,"진중권 으이구
니도 🐕 다"
2년 전,브록 레스너 2024년 미국 대선 출마 행보
2년 전,윤석열대통령님 지지
2년 전,음 무슨알고리즘이지
2년 전,우울할때마다 본다
2년 전,선거개표방송은 sbs가 짱!!!
2년 전,총선이 중요한건 맞지만 총선이 대선보다 중요한건 아님
2년 전,"​ @성이름-k2x8e  만약 독재자가 대통령이 되면
시장들은 아무 힘이 없어지게됨 ㅇㅇ"
2년 전,"럭키 세븐 ❤
진짜 밤새서 보고 출근함"
2년 전,"집값 올린건 느그 문프인데 왜 남탓을 함?
주한미군 철수에 사드 빠지고
다 같은 임대아파트에서 다 같은 일 하는 
사회주의 국가보단 그나마 모질이가 나은것 같은데?"
2년 전,ㅋㄷㅋㄷㅋㄷㅋㄷ 너 발렸잖앜ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
2년 전,네 너무 행복하게 잘살고 있습니다 츄로님. 너무 감사합니다 그리고 건강하세요 새복 많이 받으시구요. 하루 빨리 간첩들 싹다 잡아가고 조선족들도 퇴출시키는 깨끗한 나라 되길
2년 전,중도 진보 보수
2년 전,빨갱이다
2년 전,수구 1찍들은 언제 저소득 저학력 저지능 탈출할까요?
2년 전,ㅂㅅ 너같은 놈들 때문에 나라가 발전이 안된다
2년 전,정치공부좀 제대로해라... 멍청아... 성남에 살아봤어야알지...
2년 전, @득근-x3s  빨갱이
2년 전, @churochu  빨갱이
2년 전, @득근-x3s  빨갱이
2년 전, @득근-x3s  문재앙이는 발전 시켰고? ㅋㅋ
2년 전,재매이햄이노
2년 전,크레이그 맥코넬 - Light up the night입니다 스포티파이에서만 있는 음악이라 구하기는 어려우실거에요
2년 전,감사합니다
2년 전, @testbeta5183  혹시 스포티파이에서 계속 찾아봐도 안나와서 그러는데 찾을 수 있는 정확한 방법 알려주실 수 있나요?
2년 전,킹석열 뽑은 효능감 제대로 느낌 잘 뽑았다
2년 전,윤석열을 두번다시 찍지않겠고 찢재명은 죽어도 안찍을것
2년 전,앵커는 이재명편만 편파방송
2년 전,ㅋㅋㅋ에수비애스 겁나 실망하는거 보인다 ㅋㅋㅋㅋㅋㅋ
2년 전,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 박영선 일본차 일본집 일본주식 다했어 ㅋㅋ
2년 전,진짜 주옥 될뻔했지..
2년 전,이재명 😂
2년 전,아직도 개표 역전을 잊을 수 없다
2년 전,전설로 기억될 개표방송!
2년 전,휴  지금봐도 아찔하네  이죄명이가 당선 됬으면  나라꼴이  하나님  부처님 고맙습니다
2년 전,"팩트) 재명이한테 지지율 -523%대통령할래 지지율 +1026% 야당대표할래 물어보면 백퍼 대통령 고른다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 

꼬우면 이겼어야지?"
2년 전,진짜 역대급 대선이었다! ㅋㅋ 다시 봐도 출구조사 순간 재밌네
2년 전,꿀잼선거
2년 전,6:00:37
2년 전,이재명은 정치신인 윤석열에게 진 치욕스러운 선거
2년 전,빨갱이들 좋아하는 노태우의 1987은 왜 없냐
2년 전,"죄명아 정진상 구속기념으로 다시왔다
니가 당선됐으면 실세는 정진상에 법무부장관 최강욱/이태형, 국토교통부장관 대장동 일당, 행안부장관 김용, 대통령 비서실장 은수미, 민정수석은 안민석
이런 라인업이었겠지? 상상만 해도 끔찍하네"
2년 전,JTBC만 틀리고 거의 출구조사 맞춤 ㅋ
2년 전,도쿄박 ㅋㅋ
2년 전,"서울시장 말고 도쿄시장 나갔음 이겼다 
자민당 한번 이겨봤겠네 ㅋㅋㅋ"
2년 전,뻔한역전이었는데 뭘그렇게 오바하시나 전라도가 일찍 개표됐고 경상도랑 대구가 늦게개표됐는데
2년 전, @Sianlee0124  윤석열 지지자 아니고 이재명지지잔데요 어차피 출구조사에서도 윤석열이  앞섰는데 굥 자꾸 지지자들이 역전했다고 큰소리쳐대니 꼴보기싫어서 저렇게 말한겁니다.^^
2년 전, @Sianlee0124  한국 정치인은 트롤짓만 안해도 잘하는 수준이다
2년 전, @Sianlee0124  ㅇㅇ
2년 전, @thepianolover1884  jtbc 출구조사 헛발질 때문에 이길지 질지 출구조사로 몰랐음ㅋ
2년 전, @Sianlee0124  ㅋ
2년 전, @Sianlee0124  보물지도 찢어버리겠다는 대국민사기극 8000억 해쳐먹은거 그 사람보다 ㅈㄴ 잘하는데요?ㅋㅋㅋ
2년 전, @Sianlee0124  님 말이 맞다면 당당하게 특검 받고 본인이 결백하다는 걸 증명하는 게 낫지 않을까요? 그렇게 증명을 한다면 새로운 지지층이 더 생길 텐데 그 좋은 특검을 왜 안 하려고 하는지ㅋㅋ?
2년 전, @approhanbun  정상적인 토론이 가능한 지능이었으면 1찍을 안하지ㅋㅋㅋ
2년 전, @thepianolover1884  뻔한 역전? 개표 50퍼 넘어서 역전된 적이 거의 없는데?? 뻔한역전이라는건 정말로 정치를 1도 모르고 쳐떠드네 ㅋㅋ 무sik해
