time,text
1년 전,"ㅍㅎ 어디가 박빙이죠,,,,"
1년 전,"사우디에 익
ㄹ거라고 생각했냐 잼버리 망처놓고 썩을놈들"
1년 전,"투표 바로 몇 시간 전에까지 TV에 나와가지고 현지에서 직접보니 가능할것처럼 말한 인물들. . . . 사기여? 무지여?
그리고 프리젠테이션... 참나! 할말없다"
1년 전,부산 시민인데 떨어져서 진짜 다행임.. 유치했으면 세금 달라 떼썼겠지
1년 전,"대한민국에서는 예상치 못한 인파가 몰리면 
대량 압사사고가 날 수 있으므로 행사를 하면 안된다고 생각.  
수백명이 죽어도 대한민국 대통령은 사과 안함.  대통령 대신 개가 사과함."
1년 전,29표 받을라고 거니랑 윤능지 그러고 나대고 돈뿌리고 다녔냐~  짬 내서 명품쇼핑 까지 쳐하고 댕기더니 아주 지 지지율만큼 쳐받았네
1년 전,"박빙이라는 말 언론에서 퍼트린거잖아요

언론사들 이번 총선때로 박빙이라는 단어로 제목 올리면 믿고 거르겠습니다"
1년 전,현재언론지형이얼마나 개판인지를보여주는거지 지난imf때 하루전날에도 국민들상대로 거짓말을 하던그인간들이 유지되고있는상태임 ㅋㅋ 눈가리고 귀막고 결국 저모질이를 당선시키더니 아직도 저런사기를합법적으로친다 ㅋㅋㅋ대한민국이망한다면 언론 검찰때문일꺼다 ㅋㅋ 그런자들에게 속아 표를던진 자들 손가락은 용화대로보내라 ㅋㅋㅋ
1년 전,ㅋㅋㅋ 코미디가 따로없네
1년 전,지금 이거가지고 미국이랑 영국한테 수조원을 썻다고???
1년 전,박빙이란 사기를 믿었나요?...
1년 전,"또 전정권탓, 부산시민탓 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ"
1년 전,굥정부와 부산시장만 지네들만 ...북치고 장구치고....하더니....니들이 문제가 넘많으니..... 당연하지 ~~~
1년 전,"게임도 안 되는데 박빙이라고,
참 말도 안된다."
1년 전,벌구정권. 입만 벌리면 구라구만???
1년 전,전정부 탓하지마라 모지리들
1년 전,입만열면 그짓말
1년 전,"국민에게 희망고문 그만하고
언론은 대통령실 보도를 그대로 쓰지 말고
대통령은 그만 해외 여행가지 말고
박빙은 이탈리아와 했지."
1년 전,"잼버리로 똥볼차고 엑스포는 무슨? 정치 행정 뮈하나 전문성도 없는 인사들이 나서서 뭘 한다는건지..  
언론과 정재계가 권력앞에 호락호락하니까 세계까지 만만해 보였냐!"
1년 전,해외돌아댕길려는 핑계이였나?  그만 해외나가라
1년 전,Pt업체 거니랑 유착관계조사해보삼
1년 전,거짓말을 밥먹듯하는 정부 대통령 국민의힘 이런것들은 대한민국에서 사라져야되는것들중 하나입니다
1년 전,"이~십구
한~떡수

내 년  성열이당  의원 당성수"
1년 전,돈도 없는 살림에 정신 나간짓하고 차라리 박빙이면 내가 진짜 이해한다 5배차정도가 박빙이냐? 당신들 그런 없는 계산법으로 대한민국을 어찌할려고? 그만해라 빨간당 에휴 표준 국가에게 큰절이나 하고와라 에휴
1년 전,"😮What is the report? I do not understand. Are you trying to say that Saudi Arabia took the vote from oil money, or what? I translated the video and this shows me how well Saudi Arabia won the number of Arab countries friendly to Saudi Arabia 22There are other countries that are friendly to Saudi Arabia from an economic, social and even religious perspective Everyone currently sees the great development that Saudi Arabia is going through, and the last thing is that Saudi Arabia has worked on its file for years"
1년 전,29표 . . .   하~ ~ 역대급이네.
1년 전,윤석열 정권 말을 믿었으면 바보
1년 전,"역대 이렇게 무능력하고, 남탓 하는 정부는 처음 본다. 어쩜 이렇게 무능력한 아마추어들만 모아놨는지.."
1년 전,언론개웃김~~
1년 전,로마와는 땀을 쥐게하는 박빙승부...ㅋㅋㅋ
1년 전,저게 아쉬운건희 비참한거지 무뇌인들이냐
1년 전,언론을 장악해서 가짜뉴스를 만든 국힘과 윤은 끝까지 한국을 망치는구나
1년 전,"배은망덕한 양아치가 국민을 편가르며 멸공으로 뎃텅이 된것을
우리보다 외국인들이 더 잘아는 시대입니다
외교도 무역 경제까지도 대인관계와 같은것
어느누가 이런 나라에 표를 줄까요? 문재인 정부였다면 결과는 반대였을것입니다"
1년 전,"국민들 안심시키더니
사실 믿었다.
기대했다."
1년 전,박빙..... 천공이   ㄱ.랬겠지
1년 전,각본없는 사기극 아닌가요?
1년 전,"일호 영업 사원 역활을 하셨고 재계의 총수그외 시민들 까지 수고 하셨습니다.
경쟁자가 너무 부자라서 다소 염려는 했는데 최선을 다 했기에 여기에 이유는 달 필요는 없습니다.
우리가 밥을 못 먹나요?
자존심을 지켜서 다시 도전 합시다.
실패까지도 대통령에게 묻는다면  반대로 위로를 드리는것이 성숙한 국민의 모습을 보여주는 것입니다."
1년 전,"앞으로의 트랜드도 못 보는 꼰대들의 정치들이
나라를 말아먹고 있는데 결과는 늘 뻔하지"
1년 전,우리나라가 홍보에만 쓴 돈은 생각안하냐 누가 보면 적게 쓴줄 알겠다
1년 전,뭐했다냐....
1년 전,5700 억을 쓴거 진짜냐?
1년 전,그만 쫌 내려와라
1년 전,"도대체 슬로건이 뭐냐??
대학생도 ppt이딴식으로 쓰면 학점 D받는다"
